Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request,Is_Delayed,Route
2af14259-9a9b-4253-a467,2024-01-08,02:12:09,Station,Credit Card,No Railcard,Standard,Off-Peak,11,York,Durham,2024-01-08,1900-01-01 03:30:00,04:20:00,05:12:00,Delayed,Weather Conditions,No,1,York → Durham
e89adcca-6bb2-4ab5-a9d8,2024-01-08,04:39:03,Online,Credit Card,Adult,Standard,Advance,51,Liverpool Lime Street,London Paddington,2024-01-09,1900-01-01 03:00:00,05:30:00,06:23:00,Delayed,Staff Shortage,Yes,1,Liverpool Lime Street → London Paddington
65c3a2a7-100e-4da1-ae79,2024-01-08,06:32:44,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-08,1900-01-01 08:00:00,10:15:00,10:26:00,Delayed,Staff Shortage,No,1,Liverpool Lime Street → London Euston
d1e2f26d-5b6a-49e5-9453,2024-01-08,06:36:41,Station,Credit Card,No Railcard,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-01-08,1900-01-01 08:00:00,09:50:00,10:30:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
b42f7fb4-0d9f-412b-82a2,2024-01-08,06:37:42,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-08,1900-01-01 08:00:00,10:15:00,10:26:00,Delayed,Staff Shortage,No,1,Liverpool Lime Street → London Euston
c6e83bab-a58c-486b-9abd,2024-01-08,06:43:27,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-08,1900-01-01 08:00:00,10:15:00,10:26:00,Delayed,Staff Shortage,No,1,Liverpool Lime Street → London Euston
cedfe388-08f3-4c69-97a0,2024-01-08,06:44:42,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-08,1900-01-01 08:00:00,10:15:00,10:26:00,Delayed,Staff Shortage,No,1,Liverpool Lime Street → London Euston
8d0cb82b-27a9-4c15-ba2b,2024-01-08,09:32:20,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 08:00:00,10:15:00,10:47:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
6322f6ad-e52c-44d1-8bde,2024-01-08,09:34:38,Station,Contactless,No Railcard,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-08,1900-01-01 11:00:00,12:20:00,12:41:00,Delayed,Staff Shortage,No,1,London Euston → Birmingham New Street
4f97af45-93d3-41d6-8c1c,2024-01-08,09:41:45,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 08:00:00,10:15:00,10:47:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
baa89521-3c69-4dfe-8cdd,2024-01-08,15:11:17,Station,Debit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-01-08,1900-01-01 15:30:00,17:20:00,17:44:00,Delayed,Staffing,Yes,1,Manchester Piccadilly → London Euston
ceee7d5a-3287-420e-92fd,2024-01-08,15:20:44,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-01-08,1900-01-01 17:45:00,19:35:00,19:48:00,Delayed,Signal failure,No,1,London Kings Cross → York
50803f3f-bf21-4db2-bdb7,2024-01-08,15:20:59,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-01-08,1900-01-01 17:45:00,19:35:00,19:48:00,Delayed,Signal failure,No,1,London Kings Cross → York
86bf41f0-52cd-4e96-bf30,2024-01-08,15:23:13,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-01-08,1900-01-01 17:45:00,19:35:00,19:48:00,Delayed,Signal failure,No,1,London Kings Cross → York
0010612c-cb42-4d0c-b1bd,2024-01-08,16:01:50,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,1900-01-01 17:45:00,18:15:00,19:05:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
79516c58-86fc-4b7e-945a,2024-01-08,16:05:28,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,1900-01-01 17:45:00,18:15:00,19:05:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
496fc4c4-2b2c-49ef-83ee,2024-01-08,16:07:49,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,1900-01-01 17:45:00,18:15:00,19:05:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
cc5cb7a7-905a-4a51-8912,2024-01-08,16:10:08,Station,Credit Card,Senior,Standard,Anytime,47,London Kings Cross,York,2024-01-08,1900-01-01 17:45:00,19:35:00,19:48:00,Delayed,Signal failure,No,1,London Kings Cross → York
c7e1cca2-27be-4ace-bb19,2024-01-08,16:12:11,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,1900-01-01 17:45:00,18:15:00,19:05:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
eb4c7477-8e3d-4827-a0c5,2024-01-08,17:12:03,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-01-08,1900-01-01 17:30:00,19:45:00,19:53:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
0a586acd-833d-4d6e-bc7f,2024-01-08,18:09:14,Station,Debit Card,Adult,First Class,Advance,78,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 17:30:00,19:45:00,20:14:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
bff283a2-7b09-4926-ad08,2024-01-09,02:03:57,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-01-09,1900-01-01 03:30:00,05:20:00,05:35:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
151c9f1a-89ab-4347-bb54,2024-01-09,04:02:06,Station,Contactless,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-01-09,1900-01-01 05:30:00,06:30:00,07:20:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
67a80886-8d9e-4515-8a16,2024-01-09,06:32:24,Station,Credit Card,No Railcard,First Class,Anytime,235,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 08:00:00,10:15:00,10:47:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
05193f47-2107-4bb8-8adb,2024-01-09,06:33:37,Station,Credit Card,No Railcard,First Class,Anytime,267,Manchester Piccadilly,London Euston,2024-01-09,1900-01-01 08:00:00,09:50:00,10:29:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
c33356ec-bb42-466d-8305,2024-01-09,06:43:07,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 08:00:00,10:15:00,10:47:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
4f884165-3644-4d49-8761,2024-01-09,06:43:28,Station,Credit Card,No Railcard,First Class,Anytime,235,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 08:00:00,10:15:00,10:47:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
1ec74d44-6d9a-497c-a4c2,2024-01-09,07:03:33,Station,Contactless,Disabled,Standard,Advance,8,London Paddington,Reading,2024-01-10,1900-01-01 05:30:00,06:30:00,07:05:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
52d22434-9ce8-4943-a69e,2024-01-09,07:40:50,Station,Contactless,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,2024-01-09,1900-01-01 09:00:00,09:45:00,12:03:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
3b38c0cb-ba9b-417d-881c,2024-01-09,09:03:35,Online,Credit Card,Disabled,Standard,Advance,7,York,Wakefield,2024-01-10,1900-01-01 07:30:00,07:55:00,08:09:00,Delayed,Staffing,No,1,York → Wakefield
13e6c7b8-7291-40eb-b99c,2024-01-09,09:38:23,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-01-10,1900-01-01 08:00:00,09:50:00,10:24:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
9ff49247-ea61-4243-93af,2024-01-09,09:43:30,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-09,1900-01-01 11:00:00,11:30:00,14:05:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
560e884d-96a4-4b6e-b30f,2024-01-09,10:38:18,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-01-10,1900-01-01 09:00:00,09:45:00,12:32:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
8524390d-9fe3-4c6d-b252,2024-01-09,10:43:28,Station,Debit Card,Adult,First Class,Off-Peak,29,Birmingham New Street,Manchester Piccadilly,2024-01-09,1900-01-01 11:15:00,12:35:00,12:54:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
c2c6a9f5-f8fe-4fb6-8215,2024-01-09,12:03:19,Station,Debit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-10,1900-01-01 11:15:00,11:45:00,12:24:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
92a747c2-6d39-4ca7-b00b,2024-01-09,15:03:09,Station,Debit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-01-09,1900-01-01 15:30:00,17:45:00,18:07:00,Delayed,Staffing,Yes,1,Liverpool Lime Street → London Euston
9a027f21-b30e-4e3f-ac1a,2024-01-09,18:10:45,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-01-10,1900-01-01 17:30:00,19:45:00,20:06:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
75179f4e-4863-4167-9f22,2024-01-09,19:37:47,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
d9618f32-ff3a-40e6-a2fe,2024-01-10,04:24:25,Station,Debit Card,Senior,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-01-10,1900-01-01 09:30:00,11:45:00,12:02:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
540b09d5-ff6c-4e6f-a248,2024-01-10,07:44:08,Station,Contactless,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,2024-01-10,1900-01-01 09:00:00,09:45:00,12:32:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
92cbe040-fc09-4cca-a043,2024-01-10,07:54:50,Online,Debit Card,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 09:15:00,09:45:00,09:50:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
fa1f263a-b318-40c6-9993,2024-01-10,09:30:34,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
f226d618-95c0-4f69-9b31,2024-01-10,09:32:08,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
0f150b7f-417f-43ec-8ed9,2024-01-10,09:36:33,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
eef65df9-295d-488f-80ef,2024-01-10,09:36:51,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
6efd21f1-45d6-4f73-a8da,2024-01-10,09:41:10,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
95363152-99e0-43d8-ad97,2024-01-10,09:44:08,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9d3b0ba9-5d19-4ead-aebe,2024-01-10,10:42:37,Station,Contactless,Adult,First Class,Advance,10,Manchester Piccadilly,Leeds,2024-01-11,1900-01-01 09:00:00,09:45:00,12:08:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
2499ace4-99a5-48b5-9ff1,2024-01-10,10:43:09,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-10,1900-01-01 11:15:00,11:45:00,12:24:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
6cd509a4-052a-4f40-a57f,2024-01-10,10:47:38,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-10,1900-01-01 11:15:00,11:45:00,12:24:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
3d83cac4-eaea-4cbd-9612,2024-01-10,15:12:16,Station,Debit Card,No Railcard,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-01-10,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
fb6501b1-ef48-4e43-8253,2024-01-10,15:47:30,Online,Credit Card,Senior,First Class,Advance,34,Oxford,Bristol Temple Meads,2024-01-11,1900-01-01 14:15:00,15:30:00,15:43:00,Delayed,Signal Failure,Yes,1,Oxford → Bristol Temple Meads
bc4b6f52-eda3-4f35-b1ba,2024-01-10,16:01:51,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
ae6d2a0c-b0aa-43ad-98d9,2024-01-10,16:04:26,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
d3fc8285-f6f1-4ae1-b267,2024-01-10,16:08:49,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
27091021-24ad-4ed5-99ec,2024-01-10,16:10:03,Station,Credit Card,No Railcard,First Class,Anytime,19,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
98c0af70-fc1d-41e1-a5b4,2024-01-10,16:13:01,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,1900-01-01 17:45:00,18:15:00,19:17:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
5e6b4112-10b1-49da-adaa,2024-01-10,17:39:33,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
4ba3a560-b608-4fd7-ae10,2024-01-10,17:41:30,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
b1769502-ac09-4391-af5b,2024-01-10,17:44:21,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
8c5971c7-22b6-402e-bf38,2024-01-10,18:04:34,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-01-11,1900-01-01 17:30:00,19:20:00,19:40:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
c02401f6-0817-4f45-8230,2024-01-10,20:20:32,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-01-11,1900-01-01 17:45:00,19:35:00,19:43:00,Delayed,Signal failure,No,1,London Kings Cross → York
880cdb1b-86a5-4f14-bbe3,2024-01-10,20:27:59,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-01-11,1900-01-01 17:45:00,19:35:00,19:43:00,Delayed,Signal failure,No,1,London Kings Cross → York
85dc0a45-2b5c-427f-925e,2024-01-10,22:44:31,Station,Credit Card,No Railcard,Standard,Advance,37,London Euston,York,2024-01-11,1900-01-01 00:00:00,01:50:00,02:48:00,Delayed,Signal Failure,No,1,London Euston → York
05507193-3adf-47c3-9fa2,2024-01-11,02:01:21,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-01-11,1900-01-01 03:30:00,05:20:00,05:57:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
bd79533f-a03a-40d0-b7ff,2024-01-11,02:03:20,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-01-11,1900-01-01 03:30:00,05:20:00,05:57:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
15bb5c51-3557-4c0e-ba96,2024-01-11,04:23:35,Station,Debit Card,Senior,First Class,Off-Peak,118,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 09:30:00,11:45:00,12:06:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
01c1c824-ec37-4143-809e,2024-01-11,06:30:40,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
dc38ca69-3b3f-4a82-8cfe,2024-01-11,06:31:23,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
adf8d738-c0b4-4267-8549,2024-01-11,06:40:03,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
754e9327-96c0-4c69-8a57,2024-01-11,06:41:15,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
56cba419-318a-452e-8d6d,2024-01-11,06:42:45,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
5a416d33-92df-4a34-b63d,2024-01-11,07:42:19,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-11,1900-01-01 09:00:00,09:30:00,10:18:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
bc3e774e-bfd6-4a86-b34e,2024-01-11,14:31:05,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
066fb9e5-ca7f-41b7-9afa,2024-01-11,14:34:44,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
bb9089f7-ccd3-4d10-88f9,2024-01-11,14:36:20,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
2cfb2b0c-6823-4039-afe6,2024-01-11,14:39:14,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
4c3a59c0-d331-4c41-82d3,2024-01-11,14:40:48,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
951762fd-9a67-4e01-88e0,2024-01-11,14:42:42,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
86767c15-b23a-4dd6-a0ca,2024-01-11,14:43:52,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,1900-01-01 16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
c3707940-b18a-4e29-815e,2024-01-11,15:03:54,Station,Debit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-01-11,1900-01-01 15:30:00,17:45:00,18:04:00,Delayed,Staffing,Yes,1,Liverpool Lime Street → London Euston
60c4e41c-7a08-4ec0-bc03,2024-01-11,15:16:06,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-01-11,1900-01-01 17:45:00,19:35:00,19:43:00,Delayed,Signal failure,No,1,London Kings Cross → York
5a898a6b-403a-4653-be92,2024-01-11,15:18:36,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-01-11,1900-01-01 17:45:00,19:35:00,19:43:00,Delayed,Signal failure,No,1,London Kings Cross → York
